2017-06-03 01:51:34,784 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:setData cxid:0x13 zxid:0x2d txntype:-1 reqpath:n/a Error Path:/marathon/state/group/2/root Error:KeeperErrorCode = NoNode for /marathon/state/group/2/root
2017-06-03 01:51:34,787 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:create cxid:0x14 zxid:0x2e txntype:-1 reqpath:n/a Error Path:/marathon/state/group/2 Error:KeeperErrorCode = NoNode for /marathon/state/group/2
2017-06-03 01:51:34,800 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00008 type:setData cxid:0x1c zxid:0x32 txntype:-1 reqpath:n/a Error Path:/marathon/state/group/2/root/1970-01-01T00:00:00Z Error:KeeperErrorCode = NoNode for /marathon/state/group/2/root/1970-01-01T00:00:00Z
2017-06-03 01:55:55,694 - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /etc/zookeeper/conf/zoo.cfg
2017-06-03 01:55:55,722 - ERROR [main:QuorumPeerConfig@283] - Invalid configuration, only one server specified (ignoring)
2017-06-03 01:55:55,729 - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2017-06-03 01:55:55,729 - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2017-06-03 01:55:55,734 - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2017-06-03 01:55:55,734 - WARN  [main:QuorumPeerMain@113] - Either no config or no quorum defined in config, running  in standalone mode
2017-06-03 01:55:55,819 - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /etc/zookeeper/conf/zoo.cfg
2017-06-03 01:55:55,821 - ERROR [main:QuorumPeerConfig@283] - Invalid configuration, only one server specified (ignoring)
2017-06-03 01:55:55,821 - INFO  [main:ZooKeeperServerMain@95] - Starting server
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:host.name=ip-172-31-23-77.us-east-2.compute.internal
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:java.version=1.8.0_131
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:java.vendor=Oracle Corporation
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:java.home=/usr/lib/jvm/java-8-oracle/jre
